error	reads	squared_error
-8.874106310227114e-4	50	7.874976280521269e-7
6.792560356440047e-4	60	4.613887619588094e-7
0.002941160797548803	70	8.650426837037912e-6
7.625893689773289e-4	80	5.815425456772407e-7
-0.0020429661865781767	90	4.173710839501778e-6
-3.874106310226555e-4	100	1.500869970293721e-7
0.005512589368977361	100	3.0388641550962218e-5
6.625893689773399e-4	200	4.390246718817895e-7
-0.003120743964356021	300	9.739042891064533e-6
0.002837589368977378	400	8.051913426933434e-6
-0.0024474106310226063	500	5.9898187968424715e-6
-5.707439643559686e-4	600	3.257486728487672e-7
-7.31249167369441e-5	700	5.3472534477850076e-9
1.7508936897736582e-4	800	3.065628712889215e-8
-3.985217421337284e-4	900	1.588195789533019e-7
-7.57410631022637e-4	1000	5.736708639861091e-7
8.258936897731495e-5	1000	6.821003868071072e-9
-8.624106310226587e-4	2000	7.437520965009004e-7
6.959227023106695e-4	3000	4.843084075913848e-7
-2.7491063102269564e-4	4000	7.55758550492967e-8
-6.541063102272204e-5	5000	4.2785506507906876e-9
3.3758936897732017e-4	6000	1.1396658204650522e-7
7.854465118345422e-4	7000	6.169262229530496e-7
-2.7366063102263194e-4	8000	7.48901409717051e-8
-4.340772976892948e-4	9000	1.8842310036924068e-7
2.635893689773017e-4	10000	6.947935543785208e-8
-0.0038309685379395164	1	1.4676319938682436e-5
0.001169031462060488	2	1.3666345592872823e-6
-4.976352046062171e-4	3	2.4764079686347157e-7
-0.0013309685379394587	4	1.7714772489847003e-6
0.002169031462060489	5	4.704697483408262e-6
0.001169031462060488	6	1.3666345592872823e-6
-0.0024023971093680707	7	5.771511871100062e-6
-8.096853793948533e-5	8	6.555904136057875e-9
-0.0016087463157172799	9	2.588064708333922e-6
1.6903146206048714e-4	10	2.8571635166305902e-8
1.6903146206048714e-4	10	2.8571635166305902e-8
0.001669031462060544	20	2.785666021347957e-6
-0.0018309685379395146	30	3.352445786924364e-6
-3.309685379394578e-4	40	1.0954017310578231e-7
5.690314620604431e-4	50	3.2379680481464545e-7
-6.643018712728654e-4	60	4.4129697617663067e-7
-4.0239710936806894e-4	70	1.6192343362777764e-7
-0.0013309685379394587	80	1.7714772489847003e-6
-5.319076016174762e-5	90	2.8292569665845578e-9
4.690314620604541e-4	100	2.1999051240256718e-7
0.001269031462060477	100	1.6104408516993518e-6
6.690314620604321e-4	200	4.4760309722671935e-7
5.690314620604431e-4	300	3.2379680481464545e-7
5.940314620604958e-4	400	3.528733779177303e-7
1.6903146206048714e-4	500	2.8571635166305902e-8
-5.976352046062061e-4	600	3.5716783778470186e-7
-1.1668282365384641e-4	700	1.361488133583462e-8
-1.3096853793947982e-4	800	1.7152757930004966e-8
1.3569812872715747e-4	900	1.84139821400522e-8
-1.0096853793950533e-4	1000	1.0194645653641327e-8
-2.709685379395088e-4	1000	7.342394855307503e-8
8.40314620604854e-5	2000	7.061286616022796e-9
1.2236479539384781e-4	3000	1.497314315177824e-8
1.5314620605000329e-6	4000	2.3453760427510063e-12
1.0703146206048064e-4	5000	1.1455733870804107e-8
4.236479539387883e-5	6000	1.7947758887652168e-9
-6.382568079665862e-5	7000	4.073717529156958e-9
7.27814620604672e-5	8000	5.2971412196592275e-9
-7.54129823840044e-5	9000	5.687117912050158e-9
5.0314620605451665e-6	10000	2.5315610466705414e-11
0.0012894906511927706	1	1.6627861395135557e-6
0.0012894906511927706	2	1.6627861395135557e-6
0.0012894906511927706	3	1.6627861395135557e-6
0.0012894906511927706	4	1.6627861395135557e-6
0.0012894906511927706	5	1.6627861395135557e-6
0.0012894906511927706	6	1.6627861395135557e-6
-1.3908077737867508e-4	7	1.934346263625658e-8
0.0012894906511927706	8	1.6627861395135557e-6
0.0012894906511927706	9	1.6627861395135557e-6
-0.001710509348807232	10	2.925842232356941e-6
0.0012894906511927706	10	1.6627861395135557e-6
-0.001710509348807232	20	2.925842232356941e-6
6.228239845260664e-4	30	3.8790971570092576e-7
-4.605093488072587e-4	40	2.1206886033888545e-7
2.8949065119276973e-4	50	8.380483712801387e-8
2.8949065119276973e-4	60	8.380483712801387e-8
4.32347794049881e-4	70	1.869246150197983e-7
7.894906511928257e-4	80	6.232954883208719e-7
5.117128734150045e-4	90	2.618500648186404e-7
-1.1050934880718621e-4	100	1.2212316173788349e-8
-1.1050934880718621e-4	100	1.2212316173788349e-8
-2.1050934880728622e-4	200	4.43141859352677e-8
-2.105093488071752e-4	300	4.4314185935220954e-8
3.9490651192797266e-5	400	1.55951153163118e-9
-2.305093488071952e-4	500	5.3134559887517185e-8
1.8949065119278075e-4	600	3.59067068894641e-8
-2.479506309294166e-5	700	6.147951537829577e-10
-1.1050934880718621e-4	800	1.2212316173788349e-8
-6.606490436278367e-5	900	4.364571588463753e-9
7.949065119272625e-5	1000	6.318763627043671e-9
7.949065119272625e-5	1000	6.318763627043671e-9
8.949065119279176e-5	2000	8.008576650909921e-9
1.1615731785941108e-4	3000	1.349252249229226e-8
4.490651192790018e-6	4000	2.0165948135306415e-11
-2.050934880726274e-5	5000	4.2063338849796954e-10
-8.842682140519642e-6	6000	7.819302743826504e-11
7.806207976424062e-5	7000	6.093688297118665e-9
-8.675934880719716e-5	8000	7.527184605448903e-9
4.2823984526152437e-5	9000	1.8338936506961433e-9
-1.4509348807201228e-5	10000	2.105212028090317e-10
-0.008290598290598306	1	6.873402001607155e-5
0.0017094017094017033	2	2.9220542041054656e-6
-0.001623931623931596	3	2.6371539192051105e-6
0.0017094017094017033	4	2.9220542041054656e-6
-0.0022905982905983002	5	5.246840528891855e-6
-0.001623931623931596	6	2.6371539192051105e-6
2.8083028083025763e-4	7	7.886564663120137e-8
4.5940170940173e-4	8	2.1104993060123157e-7
5.982905982906406e-4	9	3.5795164000297263e-7
7.094017094017024e-4	10	5.032507853020575e-7
7.094017094017024e-4	10	5.032507853020575e-7
-0.0012905982905982993	20	1.6656439476952523e-6
0.001042735042734999	30	1.0872963693475603e-6
-2.9059829059829845e-4	40	8.44473664986531e-8
-0.0010905982905983214	50	1.1894046314559807e-6
5.427350427350541e-4	60	2.9456132661262103e-7
-4.334554334554097e-4	70	1.878836127920171e-7
-1.655982905982567e-4	80	2.7422793849064675e-8
4.2735042734998174e-5	90	1.8262838775621202e-9
3.094017094017465e-4	100	9.572941778072279e-8
-2.9059829059829845e-4	100	8.44473664986531e-8
-4.059829059832598e-5	200	1.6482211995061238e-9
3.4273504273507616e-4	300	1.1746730951861448e-7
-1.1559829059826221e-4	400	1.3362964789240277e-8
1.094017094016575e-4	500	1.1968734020004715e-8
-1.9059829059830946e-4	600	3.632770837899762e-8
6.654456654453522e-5	700	4.428179336600076e-9
-4.059829059832598e-5	800	1.6482211995061238e-9
1.5384615384617106e-4	900	2.3668639053259737e-8
-3.059829059826047e-5	1000	9.36255387535595e-10
-1.5059829059826946e-4	1000	2.2679845131120815e-8
-1.355982905982822e-4	2000	1.838689641317619e-8
1.9401709401734024e-5	3000	3.7642632770933443e-10
6.190170940167938e-5	4000	3.831821626849962e-9
1.5401709401730024e-5	5000	2.37212652495339e-10
4.9401709401708516e-5	6000	2.4405288918108554e-9
5.0830280830305163e-5	7000	2.5837174492876886e-9
3.8151709401690326e-5	8000	1.455552930271026e-9
7.940170940168301e-5	9000	6.3046314559093155e-9
8.440170940171576e-5	10000	7.123648549931675e-9
0.008373909049150252	1	7.012235276344048e-5
-0.011626090950849766	2	1.351659907974308e-4
0.0017072423824835425	3	2.9146765525480827e-6
-0.0016260909508497567	4	2.644171780435466e-6
0.004373909049150249	5	1.9131080370238432e-5
0.0017072423824835425	6	2.9146765525480827e-6
0.005516766192007361	7	3.0434709217275396e-5
0.004623909049150221	8	2.1380534894813303e-5
0.003929464604705779	9	1.5440692079635545e-5
0.004373909049150249	10	1.9131080370238432e-5
0.001373909049150246	10	1.887626075336933e-6
0.0018739090491503019	20	3.5115351244873884e-6
4.057571581694841e-5	30	1.6463887140577574e-9
0.0011239090491502735	40	1.2631715507618718e-6
-0.0020260909508497127	50	4.1050445411150925e-6
-0.0041260909508497035	60	1.702462653468381e-5
-0.002768948093706869	70	7.667073545642903e-6
9.989090491502317e-4	80	9.9781928847422e-7
4.850201602614179e-4	90	2.3524455586001152e-7
7.390904915027807e-5	100	5.46254754629822e-9
9.7390904915029e-4	100	9.48498836016822e-7
9.7390904915029e-4	200	9.48498836016822e-7
-0.0011260909508497008	300	1.2680808295855833e-6
-7.609095084970541e-5	400	5.789832801212284e-9
5.390904915025807e-5	500	2.9061855802849406e-9
5.73909049150223e-4	600	3.293715966965131e-7
-2.260909508496889e-4	700	5.1117118056116434e-8
2.2390904915026155e-4	800	5.013526229137424e-8
6.072423824835527e-4	900	3.6874331108430127e-7
1.0390904915025256e-4	1000	1.0797090495309603e-8
1.1390904915020705e-4	1000	1.2975271478304286e-8
-2.4109095084967613e-4	2000	5.8124846581600956e-8
2.3390904915021604e-4	3000	5.471344327435818e-8
4.239090491502395e-4	4000	1.796988819514602e-7
-1.680909508496864e-4	5000	2.8254567757551687e-8
-5.29424284183122e-4	6000	2.802900726828112e-7
4.6766192007385854e-5	7000	2.1870767148716805e-9
4.14090491502872e-5	8000	1.7147093515309014e-9
-9.942428418308058e-5	9000	9.885188285317967e-9
-2.280909508497464e-4	10000	5.202548185954143e-8
-0.008378378378378404	1	7.019722425127873e-5
-0.008378378378378404	2	7.019722425127873e-5
0.011621621621621614	3	1.35062089116143e-4
-0.0033783783783783994	4	1.1413440467494664e-5
0.001621621621621605	5	2.629656683710684e-6
-4.5045045044989074e-5	6	2.029056083105095e-9
-0.002664092664092621	7	7.0973897228721185e-6
-8.783783783783417e-4	8	7.715485756025651e-7
-0.0017117117117116942	9	2.929956984010978e-6
-0.005378378378378401	10	2.892695398100828e-5
-3.783783783783967e-4	10	1.4317019722426516e-7
-0.0033783783783783994	20	1.1413440467494664e-5
0.003621621621621607	30	1.3116143170197117e-5
-6.283783783783692e-4	40	3.948593864134289e-7
-0.0027783783783783544	50	7.719386413440335e-6
-0.0012117117117117493	60	1.4682452722994173e-6
-6.640926640926192e-4	70	4.410190665016324e-7
0.001621621621621605	80	2.629656683710684e-6
-4.894894894894586e-4	90	2.395999603206508e-7
0.0012216216216216491	100	1.4923593864135077e-6
-5.783783783783747e-4	100	3.3452154857559834e-7
1.7162162162165373e-4	200	2.9453981008046083e-8
8.882882882882415e-4	300	7.89056083110054e-7
7.466216216216459e-4	400	5.574438458729362e-7
-6.383783783784347e-4	500	4.0752695398107994e-7
-3.783783783783967e-4	600	1.4317019722426516e-7
-6.9498069498186155e-6	700	4.829981663974713e-11
-1.908783783783896e-4	800	3.6434555332363674e-8
-4.006006006006535e-4	900	1.604808412016043e-7
-1.0837837837840425e-4	1000	1.1745872899932562e-8
-0.0010583783783784106	1000	1.1201647918189142e-6
-2.337837837840251e-5	2000	5.465485756037579e-10
-4.0504504504501604e-4	3000	1.6406148851551907e-7
5.9121621621582854e-5	4000	3.495366143165613e-9
2.496216216216762e-4	5000	6.231095398103529e-8
-2.717117117116974e-4	6000	7.382725428130055e-8
-7.409266409263982e-5	7000	5.489722872344757e-9
1.6912162162163735e-4	8000	2.8602122899932275e-8
-1.4837837837833323e-4	9000	2.2016143170183828e-8
2.9662162162158445e-4	10000	8.798438641341841e-8
-0.0033222036727880155	1	1.103703724348618e-5
0.006677796327211993	2	4.459296378772599e-5
-0.006655537006121315	3	4.429617283985027e-5
-0.0033222036727880155	4	1.103703724348618e-5
0.004677796327211992	5	2.1881778478878e-5
0.001677796327211989	6	2.8150005156060394e-6
-0.0018936322442165698	7	3.585843076336683e-6
-8.222036727879578e-4	8	6.760188795460072e-7
1.1129660545283748e-5	9	1.2386934385324574e-10
6.77796327211988e-4	10	4.5940786118206034e-7
0.0036777963272119907	10	1.3526185824454008e-5
0.001177796327211933	20	1.3872041883939186e-6
0.0013444629938786923	30	1.8075807419092566e-6
0.002177796327212045	40	4.742796842818272e-6
4.7779632721201004e-4	50	2.2828933029728616e-7
8.444629938786363e-4	60	7.131177480304698e-7
5.349391843548768e-4	70	2.8615993095826084e-7
1.7779632721204308e-4	80	3.161153397009189e-8
0.0019000185494342237	90	3.6100704881941315e-6
-2.222036727880239e-4	100	4.937447220048719e-8
-4.2220367278800186e-4	100	1.7825594131567814e-7
3.7779632721202105e-4	200	1.427300648548925e-7
-8.887033945470524e-5	300	7.897937234794539e-9
1.277963272120486e-4	400	1.633190124888899e-8
-6.22036727879749e-5	500	3.869296908313448e-9
2.779632721194858e-5	600	7.726358064737131e-10
-2.6506081564514616e-4	700	7.025723599047017e-8
-2.597036727880475e-4	800	6.744599765960125e-8
-1.999814505657671e-4	900	3.999258057038835e-8
-3.5220367278798737e-4	1000	1.2404742712534768e-7
1.8779632721199757e-4	1000	3.526746051431566e-8
3.7779632721202105e-4	2000	1.427300648548925e-7
1.2446299387869342e-4	3000	1.5491036845247674e-8
1.7279632721201033e-4	4000	2.985857069796014e-8
9.979632721202059e-5	5000	9.959306925008681e-9
1.4279632721203583e-4	6000	2.0390791065246806e-8
-2.934652993091813e-5	7000	8.612188189862737e-10
2.2904632721199025e-4	8000	5.2462220009302103e-8
-2.6648117232408453e-5	9000	7.101221520321843e-10
-4.2203672787954893e-5	10000	1.7811499967927643e-9
-0.020940304330862247	1	4.384963454691282e-4
0.014059695669137673	2	1.9767504230876862e-4
0.005726362335804369	3	3.279122560091887e-5
-9.403043308622294e-4	4	8.841722346382651e-7
-0.006940304330862235	5	4.816782420498509e-5
-0.009273637664195644	6	8.600035552678804e-5
-0.01094030433086235	7	1.1969025885188547e-4
-0.002190304330862314	8	4.797433061794208e-6
0.009059695669137668	9	8.207808561739182e-5
5.969566913777147e-5	10	3.563572913806281e-9
0.008059695669137779	10	6.495869427911827e-5
-0.008940304330862237	20	7.992904152843407e-5
0.004059695669137775	30	1.6481128926016005e-5
0.004059695669137664	40	1.6481128926015104e-5
0.006459695669137733	50	4.172766813787678e-5
0.004059695669137664	60	1.6481128926015104e-5
-0.0020831614737194526	70	4.339561725589001e-6
0.0020596956691377732	80	4.2423462494648995e-6
9.485845580265995e-4	90	8.99812663726519e-7
0.003159695669137763	100	9.983676721567937e-6
-1.4030433086231753e-4	100	1.9685305258722665e-8
1.0969566913776596e-4	200	1.203313982758222e-8
0.0013263623358044097	300	1.7592370458405295e-6
0.0010346956691377196	400	1.0705951277323533e-6
7.796956691377144e-4	500	6.079253364721081e-7
-0.0013569709975289612	600	1.8413702881347442e-6
-3.403043308622955e-4	700	1.1580703760363468e-7
-2.1530433086225376e-4	800	4.6355954888042835e-8
8.152512246932808e-4	900	6.646345593638942e-7
-0.0012203043308622874	1000	1.489142659921255e-6
-3.030433086226303e-5	1000	9.183524690095075e-10
6.396956691376854e-4	2000	4.0921054911351107e-7
5.796956691377364e-4	3000	3.3604706881704793e-7
4.096956691377329e-4	4000	1.6785054131021471e-7
-1.7830433086230002e-4	5000	3.179243440425255e-8
4.7802900247106983e-4	6000	2.2851172720348608e-7
-3.5601861657652556e-4	7000	1.2674925534906312e-7
4.309456691377056e-4	8000	1.8571416974854482e-7
5.0806780248824346e-5	9000	2.5813289192523275e-9
-1.643043308622305e-4	10000	2.699591314008531e-8
0.0073787772312017275	1	5.444635342770103e-5
0.0073787772312017275	2	5.444635342770103e-5
-0.0026212227687982814	3	6.870808803666529e-6
-0.0026212227687982814	4	6.870808803666529e-6
0.003378777231201724	5	1.1416135578087188e-5
0.004045443897868428	6	1.6365616330800903e-5
0.0016644915169160557	7	2.770532009885512e-6
0.002378777231201723	8	5.658581115683736e-6
-0.0015101116576872187	9	2.2804372186828393e-6
0.0013787772312017221	10	1.9010266532802871e-6
-0.0016212227687982805	10	2.628363266069963e-6
-1.2122276879822369e-4	20	1.4694959675107595e-8
-2.87889435464983e-4	30	8.288032705234663e-8
-3.712227687983072e-4	40	1.3780634407428142e-07
9.787772312017662e-4	50	9.580048683189956e-7
2.1211056453507293e-4	60	4.4990891587387336e-8
-6.212227687982796e-4	70	3.859177284734008e-7
7.537772312017355e-4	80	5.681801142781546e-7
-1.7677832435381013e-4	90	3.1250575961340904e-8
9.787772312017662e-4	100	9.580048683189956e-7
-2.1222768798234704e-5	100	4.504059154633245e-10
2.877723120175979e-5	200	8.281290356395372e-10
-1.8788943546499404e-4	300	3.530243995935416e-8
-4.622276879828746e-5	400	2.1365443553799367e-9
-3.8122276879826167e-4	500	1.4533079945021287e-7
1.454438978684136e-4	600	2.115392742715753e-8
6.073486597731881e-4	700	3.688723945282878e-7
-2.2122276879821268e-4	800	4.893951343474746e-8
2.676661200906594e-4	900	7.164515184438729e-8
1.4877723120176878e-4	1000	2.213466452406456e-8
-3.212227687983127e-4	1000	1.0318406719445425e-7
-8.122276879829471e-5	2000	6.597138171261236e-9
-7.788943546493954e-5	3000	6.066764157046981e-9
1.7127723120169414e-4	4000	2.9335889928118587e-8
-8.522276879829871e-5	5000	7.262920321648276e-9
-9.556102131602628e-6	6000	9.13190879496203e-11
-5.122276879832022e-5	7000	2.623772043366167e-9
1.2877723120174878e-4	8000	1.6583575275988658e-8
6.766612009057038e-5	9000	4.578703808111493e-9
1.4477723120176478e-4	10000	2.0960446674449253e-8
3.2679738562091387e-4	1	1.0679653124866429e-7
-0.004673202614379091	2	2.183882267503957e-5
-0.0030065359477123854	3	9.03925840488681e-6
3.2679738562091387e-4	4	1.0679653124866429e-7
3.2679738562091387e-4	5	1.0679653124866429e-7
3.2679738562091387e-4	6	1.0679653124866429e-7
3.2679738562091387e-4	7	1.0679653124866429e-7
3.2679738562091387e-4	8	1.0679653124866429e-7
3.2679738562091387e-4	9	1.0679653124866429e-7
3.2679738562091387e-4	10	1.0679653124866429e-7
3.2679738562091387e-4	10	1.0679653124866429e-7
3.2679738562091387e-4	20	1.0679653124866429e-7
3.2679738562091387e-4	30	1.0679653124866429e-7
-1.7320261437903106e-4	40	2.999914562773134e-8
-2.7320261437913107e-4	50	7.46396685035922e-8
-6.53594771238275e-6	60	4.271861249900131e-11
4.108309990658032e-5	70	1.6878210979340602e-9
-4.820261437910034e-5	80	2.3234920329802506e-9
-6.53594771238275e-6	90	4.271861249900131e-11
2.2679738562092489e-4	100	5.14370541244865e-8
1.267973856209359e-4	100	1.607757700030432e-8
7.67973856209414e-5	200	5.897838438211578e-9
-2.0653594771236072e-4	300	4.2657097697443e-8
-7.320261437904207e-5	400	5.358622751926738e-9
1.067973856209159e-4	500	1.1405681575462614e-8
-1.232026143791476e-4	600	1.5178884189856945e-8
-1.6059757236286387e-5	700	2.5791580248845296e-10
-6.070261437907121e-5	800	3.6848073924542225e-9
7.124183006534945e-5	900	5.075398351060129e-9
-3.3202614379113093e-5	1000	1.1024136016080875e-9
1.67973856208814e-5	1000	2.821521636965932e-10
1.67973856208814e-5	2000	2.821521636965932e-10
-2.6535947712402752e-5	3000	7.041565209953729e-10
-5.070261437911672e-5	4000	2.5707551048774134e-9
4.797385620980421e-6	5000	2.30149087963897e-11
1.013071895428208e-5	6000	1.0263146653065022e-10
-3.202614379138602e-6	7000	1.0256738861465332e-11
2.5547385620883212e-5	8000	6.526689120621103e-10
3.124183006542047e-5	9000	9.760519458366105e-10
-4.7202614379071584e-5	10000	2.2280868042193355e-9
3.2268473701191347e-4	1	1.0412543950044776e-7
3.2268473701191347e-4	2	1.0412543950044776e-7
3.2268473701191347e-4	3	1.0412543950044776e-7
3.2268473701191347e-4	4	1.0412543950044776e-7
3.2268473701191347e-4	5	1.0412543950044776e-7
-0.0013439819296547917	6	1.8062874272386174e-6
3.2268473701191347e-4	7	1.0412543950044776e-7
3.2268473701191347e-4	8	1.0412543950044776e-7
3.2268473701191347e-4	9	1.0412543950044776e-7
-6.773152629880874e-4	10	4.5875596547662204e-7
3.2268473701191347e-4	10	1.0412543950044776e-7
3.2268473701191347e-4	20	1.0412543950044776e-7
3.2268473701191347e-4	30	1.0412543950044776e-7
7.2684737011941e-5	40	5.2830709944950265e-9
1.226847370119355e-4	50	1.5051544695687775e-8
1.5601807034526516e-4	60	2.4341638274260107e-8
-1.0588669155953134e-4	70	1.1211991449423326e-8
-5.231526298810074e-5	80	2.7368867415141434e-9
-3.439819296547908e-4	90	1.1832356792903344e-7
-2.7731526298813147e-4	100	7.690375508617652e-8
1.226847370119355e-4	100	1.5051544695687775e-8
2.268473701194651e-5	200	5.145972933011759e-10
2.5601807034525415e-4	300	6.55452523433075e-8
4.7684737011888245e-5	400	2.273834143892945e-9
-7.731526298804248e-5	500	5.977649890910171e-9
1.0601807034527067e-4	600	1.123983123973476e-8
1.226847370119355e-4	700	1.5051544695687775e-8
1.0184737011975642e-5	800	1.0372886800310652e-10
-8.842637409922638e-5	900	7.819223636336334e-9
6.268473701187549e-5	1000	3.9293762542479935e-9
6.268473701187549e-5	1000	3.9293762542479935e-9
-5.231526298810074e-5	2000	2.7368867415141434e-9
-4.7315262988067985e-5	3000	2.238734111630036e-9
2.7684737011979266e-5	4000	7.664446634224547e-10
-9.315262988085493e-6	5000	8.677412453719547e-11
9.35140367863685e-6	6000	8.74487507608228e-11
2.1256165583349862e-5	7000	4.518245753067872e-10
-2.231526298812625e-5	8000	4.979709622292373e-10
4.625147896897275e-7	9000	2.1391993068173285e-13
2.7684737011979266e-5	10000	7.664446634224547e-10
0.005586592178770999	1	3.12100121719053e-5
-0.009413407821229014	2	8.861224680877558e-5
-0.007746741154562309	3	6.001199851578937e-5
-0.006913407821228956	4	4.7795207702629705e-5
0.0015865921787709958	5	2.5172747417372954e-6
5.865921787709949e-4	6	3.4409038419530284e-7
-1.2769353551467244e-4	7	1.630563901223691e-8
-6.634078212289785e-4	8	4.401099372677802e-7
3.103662321546352e-5	9	9.632719806186493e-10
-4.13407821229006e-4	10	1.7090602665331378e-7
-4.13407821229006e-4	10	1.7090602665331378e-7
0.0015865921787709958	20	2.5172747417372954e-6
0.0015865921787709958	30	2.5172747417372954e-6
0.002336592178771024	40	5.459663009893922e-6
-0.0014134078212290069	50	1.997721669111328e-6
-5.800744878956543e-4	60	3.364864115074056e-7
3.0087789305677237e-4	70	9.052750653028255e-8
-4.13407821229006e-4	80	1.7090602665331378e-7
1.421477343265254e-4	90	2.0205978374164445e-8
4.865921787710059e-4	100	2.3677194844111458e-7
4.865921787710059e-4	100	2.3677194844111458e-7
-2.634078212290225e-4	200	6.938368028462068e-8
8.659217877104997e-5	300	7.498205424317477e-9
-3.840782122899178e-5	400	1.4751607315581916e-9
3.265921787709569e-4	500	1.0666245123436069e-7
1.6992551210437412e-4	600	2.8874679663933795e-8
2.9449321628183256e-5	700	8.672625443601821e-10
-5.0907821228962646e-5	800	2.5916062622800197e-9
3.7548106765994405e-4	900	1.4098603217105147e-7
-2.53407821228957e-4	1000	6.421552386000703e-8
-2.834078212290425e-4	1000	8.031999313379293e-8
-2.1840782122894975e-4	2000	4.770197637397687e-8
-4.6741154562379705e-5	3000	2.184735529824269e-9
-2.0907821228988155e-5	4000	4.3713698854332774e-10
-3.1407821229012534e-5	5000	9.864512343536103e-10
1.1492551210434687e-4	6000	1.3207873332446379e-8
1.2087789305670338e-4	7000	1.4611465029827819e-8
9.409217877098808e-5	8000	8.85333810587158e-9
-5.2296710117860634e-5	9000	2.734945889151547e-9
1.0059217877100846e-4	10000	1.0118786429898524e-8
3.3512064343166337e-4	1	1.1230584565405206e-7
3.3512064343166337e-4	2	1.1230584565405206e-7
3.3512064343166337e-4	3	1.1230584565405206e-7
3.3512064343166337e-4	4	1.1230584565405206e-7
3.3512064343166337e-4	5	1.1230584565405206e-7
-0.0013315460232350418	6	1.7730148119930545e-6
-0.0010934507851397823	7	1.1956346195228065e-6
3.3512064343166337e-4	8	1.1230584565405206e-7
3.3512064343166337e-4	9	1.1230584565405206e-7
-6.648793565683375e-4	10	4.4206455879072653e-7
3.3512064343166337e-4	10	1.1230584565405206e-7
3.3512064343166337e-4	20	1.1230584565405206e-7
-3.315460232350409e-4	30	1.0992276552297028e-7
3.3512064343166337e-4	40	1.1230584565405206e-7
-6.487935656829258e-5	50	4.209330908715649e-9
-1.648793565683926e-4	60	2.7185202222407145e-8
4.940635771732982e-5	70	2.4409881828927557e-9
8.51206434316909e-5	80	7.245523938225064e-9
-1.0932380101280614e-4	90	1.1951693467887634e-8
-2.648793565683816e-4	100	7.016107353607982e-8
1.351206434316854e-4	100	1.8257588281392665e-8
1.851206434316799e-4	200	3.4269652624559165e-8
1.7873100983667456e-6	300	3.194477387723746e-12
-6.487935656829258e-5	400	4.209330908715649e-9
5.512064343171641e-5	500	3.0382853323264214e-9
-1.648793565683926e-4	600	2.7185202222407145e-8
7.797778628881868e-5	700	6.080535154504679e-9
-6.487935656829258e-5	800	4.209330908715649e-9
-9.323801012817157e-6	900	8.693326532661023e-11
1.5120643431676406e-5	1000	2.2863385778789885e-10
-5.487935656833809e-5	1000	3.011743777354793e-9
6.012064343163814e-5	2000	3.6144917666341746e-9
-8.212689901698766e-6	3000	6.744827542146489e-11
-3.987935656835084e-5	4000	1.5903630803056676e-9
1.7120643431622895e-5	5000	2.931164315127722e-10
1.2064343168916025e-7	6000	1.4554837609737076e-14
-7.736499425536891e-6	7000	5.985342336133265e-11
2.137064343166184e-5	8000	4.567044006832313e-10
-9.323801012817157e-6	9000	8.693326532661023e-11
-5.879356568261329e-6	10000	3.4566833656757635e-11
0.002608412129116444	1	6.803813835321781e-6
0.002608412129116444	2	6.803813835321781e-6
0.002608412129116444	3	6.803813835321781e-6
0.002608412129116444	4	6.803813835321781e-6
6.084121291164424e-4	5	3.7016531885600254e-7
0.002608412129116444	6	6.803813835321781e-6
0.002608412129116444	7	6.803813835321781e-6
0.0013584121291164708	8	1.8452835125307433e-6
-0.0040582545375502654	9	1.646942989154732e-5
6.084121291164424e-4	10	3.7016531885600254e-7
6.084121291164424e-4	10	3.7016531885600254e-7
0.0011084121291163873	20	1.228577447972323e-6
2.7507879578314576e-4	30	7.566834388950561e-8
3.584121291164699e-4	40	1.284592542978011e-7
8.084121291164204e-4	50	6.535301705025439e-7
-5.582545375502068e-4	60	3.1164812869539526e-7
3.6983557687886304e-5	70	1.3677835392532142e-9
4.8341212911640064e-4	80	2.336872865768516e-7
-6.138100931057933e-4	90	3.767628303985426e-7
8.412129116397438e-6	100	7.076391627094153e-11
4.084121291164644e-4	100	1.668004672094436e-7
4.084121291164644e-4	200	1.668004672094436e-7
-7.249212042168551e-4	300	5.255107523232154e-7
-1.1658787088353328e-4	400	1.3592731637155428e-8
2.841212911641744e-5	500	8.072490809279756e-10
1.0841212911638642e-4	600	1.1753189739548041e-8
2.269784340214187e-5	700	5.151920951081553e-10
8.41212911650846e-6	800	7.076391627280941e-11
1.1952324022757033e-4	900	1.4285804954497485e-8
-1.1158787088361155e-4	1000	1.2451852928337562e-8
-2.4158787088357503e-4	1000	5.836469935805892e-8
2.3412129116495706e-5	2000	5.48127789767466e-10
-5.825453755026189e-5	3000	3.3935911451948723e-9
5.841212911650295e-5	4000	3.411976827923012e-9
-6.758787088356755e-5	5000	4.568120290573797e-9
1.2674546244983986e-4	6000	1.6064412251623766e-8
-3.587358516932149e-5	7000	1.2869141129005625e-9
3.216212911649752e-5	8000	1.0344025493062573e-9
1.3967684671989389e-5	9000	1.9509621509612733e-10
-3.858787088351079e-5	10000	1.4890237793224998e-9
-0.04497772119668997	1	0.002022995404047174
0.015022278803309974	2	2.2566886044437614e-4
0.008355612136643265	3	6.981625417802022e-5
-0.01747772119669	4	3.054707382292269e-4
0.03502227880330999	5	0.0012265600125767764
-0.026644387863356656	6	7.099234046129874e-4
-6.920069109757065e-4	7	4.788735648381394e-7
-0.0012277211966900126	8	1.5072993368019565e-6
-0.01719994341891229	9	2.958380536137842e-4
-9.7772119669004e-4	10	9.55938738457004e-7
-0.0059777211966900445	10	3.573315070535746e-5
